Date,High,Low,Open,Close,Volume,Adj Close
2020-03-02,310.5,295.6499938964844,299.3399963378906,310.3999938964844,11780800.0,307.1934509277344
2020-03-03,315.1499938964844,298.8800048828125,310.760009765625,301.5,12910300.0,298.3853759765625
2020-03-04,314.75,304.7099914550781,307.45001220703125,314.75,7188600.0,311.4985046386719
2020-03-05,309.80999755859375,301.30999755859375,306.32000732421875,303.760009765625,6506600.0,300.6220397949219
2020-03-06,300.0400085449219,291.4200134277344,294.489990234375,298.70001220703125,9896200.0,295.61431884765625
2020-03-09,285.2900085449219,274.5799865722656,277.20001220703125,274.79998779296875,14676500.0,271.961181640625
2020-03-10,289.739990234375,274.6099853515625,285.7099914550781,289.54998779296875,14213300.0,286.5588073730469
2020-03-11,283.0299987792969,271.989990234375,281.8599853515625,275.4700012207031,9984000.0,272.624267578125
2020-03-12,267.7799987792969,248.55999755859375,256.8800048828125,248.9600067138672,22444700.0,246.3881378173828
2020-03-13,272.07000732421875,250.52000427246094,264.739990234375,271.54998779296875,24915800.0,268.7447814941406
2020-03-16,257.82000732421875,235.0,242.47000122070312,240.1199951171875,18004600.0,237.63946533203125
2020-03-17,257.0,237.82000732421875,245.8000030517578,255.38999938964844,18140900.0,252.751708984375
2020-03-18,246.88999938964844,228.77999877929688,237.22000122070312,241.1699981689453,22014200.0,238.67860412597656
2020-03-19,248.25,232.94000244140625,239.32000732421875,242.05999755859375,18324900.0,239.55941772460938
2020-03-20,246.6999969482422,230.6999969482422,244.85000610351562,231.16000366210938,12619800.0,228.77203369140625
2020-03-23,231.4600067138672,220.27999877929688,230.22999572753906,224.64999389648438,14473200.0,222.32925415039062
2020-03-24,246.35000610351562,235.97000122070312,236.99000549316406,245.8800048828125,12474400.0,243.3399658203125
2020-03-25,257.20001220703125,240.49000549316406,245.57000732421875,247.47000122070312,11938200.0,246.44805908203125
2020-03-26,263.6300048828125,249.89999389648438,250.3300018310547,262.3699951171875,15886800.0,261.2865295410156
2020-03-27,261.6300048828125,251.77999877929688,254.0,254.24000549316406,9514700.0,253.1901092529297
2020-03-30,263.20001220703125,254.3699951171875,256.5299987792969,262.3599853515625,9539800.0,261.27655029296875
2020-03-31,264.1000061035156,257.0,261.3999938964844,258.3999938964844,9561000.0,257.3329162597656
2020-04-01,252.22000122070312,244.6199951171875,248.75999450683594,246.8000030517578,13680800.0,245.7808380126953
2020-04-02,253.47000122070312,245.44000244140625,245.9199981689453,252.58999633789062,7510800.0,251.5469207763672
2020-04-03,254.0500030517578,246.0,251.49000549316406,249.02000427246094,6419000.0,247.99166870117188
2020-04-06,267.80999755859375,257.5400085449219,258.6300048828125,265.79998779296875,9644800.0,264.7023620605469
2020-04-07,276.0,265.70001220703125,275.07000732421875,265.9100036621094,11723100.0,264.8119201660156
2020-04-08,276.25,266.3999938964844,268.75,275.0,5987700.0,273.8643798828125
2020-04-09,282.07000732421875,276.3500061035156,278.6499938964844,279.1199951171875,11462100.0,277.96734619140625
2020-04-13,278.30999755859375,272.2900085449219,278.0,276.44000244140625,7569700.0,275.2984313964844
2020-04-14,285.79998779296875,280.79998779296875,281.8699951171875,284.8299865722656,8106500.0,283.6537780761719
2020-04-15,280.4599914550781,276.30999755859375,278.44000244140625,278.57000732421875,6012100.0,277.4196472167969
2020-04-16,280.8999938964844,276.6199951171875,280.0199890136719,280.04998779296875,6360000.0,278.8935241699219
2020-04-17,288.2200012207031,283.30999755859375,286.2900085449219,287.5799865722656,7982800.0,286.3924255371094
2020-04-20,287.2099914550781,282.260009765625,283.510009765625,282.4599914550781,5692100.0,281.2935791015625
2020-04-21,278.9100036621094,272.9200134277344,277.6099853515625,273.8599853515625,8689400.0,272.72906494140625
2020-04-22,281.92999267578125,277.79998779296875,279.19000244140625,280.05999755859375,7207100.0,278.9034729003906
2020-04-23,284.80999755859375,279.6700134277344,281.3500061035156,279.9800109863281,7300700.0,278.8238220214844
2020-04-24,284.5799865722656,279.3900146484375,281.6000061035156,283.8999938964844,5011900.0,282.7276306152344
2020-04-27,289.20001220703125,285.54998779296875,286.0299987792969,288.19000244140625,5334600.0,286.9999084472656
2020-04-28,292.3599853515625,286.3500061035156,291.989990234375,286.6400146484375,6904700.0,285.4563293457031
2020-04-29,295.8399963378906,291.3800048828125,292.5,294.1300048828125,7104800.0,292.9153747558594
2020-04-30,293.17999267578125,289.5400085449219,292.6600036621094,291.1600036621094,11221500.0,289.9576416015625
2020-05-01,286.92999267578125,282.44000244140625,286.19000244140625,283.5299987792969,6341200.0,282.3591613769531
2020-05-04,284.8599853515625,280.1000061035156,281.54998779296875,284.6300048828125,4756600.0,283.4546203613281
2020-05-05,290.20001220703125,286.6700134277344,287.5299987792969,287.1400146484375,5939700.0,285.9542541503906
2020-05-06,289.3900146484375,285.05999755859375,289.0199890136719,285.25,3434800.0,284.0720520019531
2020-05-07,290.70001220703125,288.0899963378906,288.70001220703125,288.6300048828125,3779000.0,287.4381103515625
2020-05-08,293.8699951171875,290.80999755859375,292.05999755859375,293.4599914550781,4342000.0,292.2481384277344
2020-05-11,294.989990234375,290.8699951171875,291.2099914550781,293.45001220703125,6128100.0,292.2381896972656
2020-05-12,295.1700134277344,287.4599914550781,294.7300109863281,287.4700012207031,4748800.0,286.28289794921875
2020-05-13,288.1199951171875,279.8699951171875,286.9599914550781,282.5400085449219,8599000.0,281.3732604980469
2020-05-14,286.0199890136719,275.0,279.8399963378906,285.9200134277344,8721000.0,284.7392883300781
2020-05-15,287.2300109863281,282.25,283.3399963378906,287.1600036621094,7109700.0,285.97418212890625
2020-05-18,297.70001220703125,293.69000244140625,294.0899963378906,296.0400085449219,6021000.0,294.8175048828125
2020-05-19,297.1700134277344,292.9200134277344,295.3399963378906,292.989990234375,5323900.0,291.78009033203125
2020-05-20,298.8699951171875,296.6000061035156,296.80999755859375,297.989990234375,3890100.0,296.7594299316406
2020-05-21,298.6600036621094,294.69000244140625,297.7900085449219,295.80999755859375,3865500.0,294.58843994140625
